project,type,commit,variant,spec,location,inspected,in_library
joda-time,eMOP-FineMOP,3ba701b9d83dc9a6a1d45695c55f4f6edaa103c7,HyRTS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:815).,FALSE +VE,false
joda-time,eMOP-FineMOP,3ba701b9d83dc9a6a1d45695c55f4f6edaa103c7,METHODS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Rule.<init>(ZoneInfoCompiler.java:713).,FALSE +VE,false
joda-time,eMOP-FineMOP,3ba701b9d83dc9a6a1d45695c55f4f6edaa103c7,METHODS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:809).,FALSE +VE,false
joda-time,eMOP-FineMOP,3ba701b9d83dc9a6a1d45695c55f4f6edaa103c7,METHODS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:815).,FALSE +VE,false
joda-time,eMOP-FineMOP,3ba701b9d83dc9a6a1d45695c55f4f6edaa103c7,METHODS-F_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Rule.<init>(ZoneInfoCompiler.java:713).,FALSE +VE,false
joda-time,eMOP-FineMOP,3ba701b9d83dc9a6a1d45695c55f4f6edaa103c7,METHODS-F_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:809).,FALSE +VE,false
joda-time,eMOP-FineMOP,3ba701b9d83dc9a6a1d45695c55f4f6edaa103c7,METHODS-F_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:815).,FALSE +VE,false
joda-time,eMOP-FineMOP,3ba701b9d83dc9a6a1d45695c55f4f6edaa103c7,METHODS-FA_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Rule.<init>(ZoneInfoCompiler.java:713).,FALSE +VE,false
joda-time,eMOP-FineMOP,3ba701b9d83dc9a6a1d45695c55f4f6edaa103c7,METHODS-FA_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:809).,FALSE +VE,false
joda-time,eMOP-FineMOP,3ba701b9d83dc9a6a1d45695c55f4f6edaa103c7,METHODS-FA_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:815).,FALSE +VE,false
joda-time,eMOP-FineMOP,4d84d89207088ff08fc76d00bf90a56525aa7589,METHODS-FA_ps1c,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Rule.<init>(ZoneInfoCompiler.java:708).,FALSE +VE,false
joda-time,eMOP-FineMOP,4d84d89207088ff08fc76d00bf90a56525aa7589,METHODS-FA_ps1c,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:810).,FALSE +VE,false
joda-time,eMOP-FineMOP,4d84d89207088ff08fc76d00bf90a56525aa7589,HyRTS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Rule.<init>(ZoneInfoCompiler.java:708).,FALSE +VE,false
joda-time,eMOP-FineMOP,4d84d89207088ff08fc76d00bf90a56525aa7589,HyRTS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:810).,FALSE +VE,false
joda-time,eMOP-FineMOP,4d84d89207088ff08fc76d00bf90a56525aa7589,METHODS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Rule.<init>(ZoneInfoCompiler.java:708).,FALSE +VE,false
joda-time,eMOP-FineMOP,4d84d89207088ff08fc76d00bf90a56525aa7589,METHODS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:810).,FALSE +VE,false
joda-time,eMOP-FineMOP,4d84d89207088ff08fc76d00bf90a56525aa7589,METHODS-F_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Rule.<init>(ZoneInfoCompiler.java:708).,FALSE +VE,false
joda-time,eMOP-FineMOP,4d84d89207088ff08fc76d00bf90a56525aa7589,METHODS-F_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:810).,FALSE +VE,false
joda-time,eMOP-FineMOP,4d84d89207088ff08fc76d00bf90a56525aa7589,METHODS-FA_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Rule.<init>(ZoneInfoCompiler.java:708).,FALSE +VE,false
joda-time,eMOP-FineMOP,4d84d89207088ff08fc76d00bf90a56525aa7589,METHODS-FA_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:810).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,METHODS-F_ps1c,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:798).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,METHODS-FA_ps1c,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Rule.<init>(ZoneInfoCompiler.java:702).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,METHODS-FA_ps1c,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:798).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,METHODS-FA_ps1c,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:804).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,HyRTS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Rule.<init>(ZoneInfoCompiler.java:702).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,HyRTS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:798).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,HyRTS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:804).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,METHODS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Rule.<init>(ZoneInfoCompiler.java:702).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,METHODS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:798).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,METHODS-S_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:804).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,METHODS-F_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Rule.<init>(ZoneInfoCompiler.java:702).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,METHODS-F_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:798).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,METHODS-F_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:804).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,METHODS-FA_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Rule.<init>(ZoneInfoCompiler.java:702).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,METHODS-FA_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:798).,FALSE +VE,false
joda-time,eMOP-FineMOP,eaaff1d0687fc86a745ca8f3ea0b069b3cf54233,METHODS-FA_ps3cl,StringTokenizer_HasMoreElements,org.joda.time.tz.ZoneInfoCompiler$Zone.<init>(ZoneInfoCompiler.java:804).,FALSE +VE,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps1c,Iterator_HasNext,org.jmxexporter.config.ConfigurationMergeTest.validateAliasedQuery(ConfigurationMergeTest.java:76).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps1c,Iterator_HasNext,org.jmxexporter.config.ConfigurationMergeTest.validateBasicQuery(ConfigurationMergeTest.java:65).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps1c,Iterator_HasNext,org.jmxexporter.config.ConfigurationMergeTest.validateQueryWithAttributeAlias(ConfigurationMergeTest.java:87).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps1c,Iterator_HasNext,org.jmxexporter.config.ConfigurationMergeTest.validateQueryWithOutputWriter(ConfigurationMergeTest.java:154).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps1c,Iterator_HasNext,org.jmxexporter.config.ConfigurationTest.validateAliasedQuery(ConfigurationTest.java:71).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps1c,Iterator_HasNext,org.jmxexporter.config.ConfigurationTest.validateBasicQuery(ConfigurationTest.java:60).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps1c,Iterator_HasNext,org.jmxexporter.config.ConfigurationTest.validateQueryWithAttributeAlias(ConfigurationTest.java:82).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps1c,Iterator_HasNext,org.jmxexporter.config.ConfigurationTest.validateQueryWithOutputWriter(ConfigurationTest.java:149).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps3cl,Iterator_HasNext,org.jmxexporter.config.ConfigurationMergeTest.validateAliasedQuery(ConfigurationMergeTest.java:76).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps3cl,Iterator_HasNext,org.jmxexporter.config.ConfigurationMergeTest.validateBasicQuery(ConfigurationMergeTest.java:65).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps3cl,Iterator_HasNext,org.jmxexporter.config.ConfigurationMergeTest.validateQueryWithAttributeAlias(ConfigurationMergeTest.java:87).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps3cl,Iterator_HasNext,org.jmxexporter.config.ConfigurationMergeTest.validateQueryWithOutputWriter(ConfigurationMergeTest.java:154).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps3cl,Iterator_HasNext,org.jmxexporter.config.ConfigurationTest.validateAliasedQuery(ConfigurationTest.java:71).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps3cl,Iterator_HasNext,org.jmxexporter.config.ConfigurationTest.validateBasicQuery(ConfigurationTest.java:60).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps3cl,Iterator_HasNext,org.jmxexporter.config.ConfigurationTest.validateQueryWithAttributeAlias(ConfigurationTest.java:82).,false,false
embedded-jmxtrans,FineMOP-eMOP,6f3a3b719164414c041a89e25ed30eab39b014f8,METHODS-FA_ps3cl,Iterator_HasNext,org.jmxexporter.config.ConfigurationTest.validateQueryWithOutputWriter(ConfigurationTest.java:149).,false,false
