SHA,|MOP|,|VMS|,|VMS\MOP|,|VMS\STARTS|,|STARTS\VMS|,|VMS\FINE_STARTS|,|FINE_STARTS\VMS|,|VMS\EKSTAZI|,|EKSTAZI\VMS|,|VMS\FINE_EKSTAZI|,|FINE_EKSTAZI\VMS|,|VMS\CLASSES_ps1c|,|CLASSES_ps1c\VMS|,|VMS\FINE_ps1c|,|FINE_ps1c\VMS|,|VMS\HyRTS_ps1c|,|HyRTS_ps1c\VMS|,|VMS\HyRTS-S_ps1c|,|HyRTS-S_ps1c\VMS|,|VMS\METHODS_ps1c|,|METHODS_ps1c\VMS|,|VMS\METHODS-F_ps1c|,|METHODS-F_ps1c\VMS|,|VMS\METHODS-FA_ps1c|,|METHODS-FA_ps1c\VMS|,|VMS\METHODS-S_ps1c|,|METHODS-S_ps1c\VMS|,|VMS\STARTS+CLASSES_ps1c|,|STARTS+CLASSES_ps1c\VMS|,|VMS\FINE_STARTS+CLASSES_ps1c|,|FINE_STARTS+CLASSES_ps1c\VMS|,|VMS\EKSTAZI+CLASSES_ps1c|,|EKSTAZI+CLASSES_ps1c\VMS|,|VMS\FINE_EKSTAZI+CLASSES_ps1c|,|FINE_EKSTAZI+CLASSES_ps1c\VMS|,|VMS\STARTS+METHODS-S_ps1c|,|STARTS+METHODS-S_ps1c\VMS|,|VMS\FINE_STARTS+METHODS-S_ps1c|,|FINE_STARTS+METHODS-S_ps1c\VMS|,|VMS\EKSTAZI+METHODS-S_ps1c|,|EKSTAZI+METHODS-S_ps1c\VMS|,|VMS\FINE_EKSTAZI+METHODS-S_ps1c|,|FINE_EKSTAZI+METHODS-S_ps1c\VMS|
b2bed20f32897bd7f582a1752ba0a5f2a6799191,19,1,0,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
b72cbaf5080b37c3c2bed2bb7ebd0bbb29183fd0,19,1,0,0,18,0,18,0,18,1,18,0,14,0,14,0,13,1,2,0,13,1,2,1,2,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5b301ba50d647d4993635adcc3dc9eca0745f0c9,19,1,0,1,0,1,0,0,20,0,20,0,2,0,2,1,2,1,0,1,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
084f488f87a12de0657400c066a71c3b0b4b36fd,19,1,0,0,18,0,18,0,14,1,13,0,14,0,14,0,2,1,2,0,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
10d22fcb31027635156e722e62685a1932fab515,19,1,0,0,18,0,18,1,18,1,18,0,14,0,14,0,7,0,2,0,2,0,2,0,2,0,2,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
46a4d9e300f90db33758e2d058ef5ade9b094aae,19,1,0,1,0,1,0,0,20,0,20,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
997320f3270e3189b7bf2c960624f3f7a6c340b0,19,1,0,0,18,1,17,1,16,1,15,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
2d26e32c9520dd5764ad449b6a2471467ce63599,19,1,0,1,6,1,6,1,6,1,6,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
7b7f48cef921c8128fec0541780ecd8300249f21,19,1,0,0,18,0,18,1,17,1,17,0,14,0,14,0,7,0,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
f52f0d077e038a4ab2c9b934691300f74e0cd96e,19,1,0,0,18,0,18,1,17,1,17,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
sum,380,38,0,4,276,5,275,8,309,10,316,2,252,3,238,2,175,7,120,2,160,7,118,7,118,7,118,16,46,17,32,17,28,17,28,18,2,18,2,18,4,18,4
arith_mean,19.00,1.90,0,1.00,17.25,1.00,17.19,1.00,16.26,1.00,16.63,1.00,14.00,1.00,14.00,1.00,10.94,1.00,10.00,1.00,10.00,1.00,10.73,1.00,10.73,1.00,10.73,1.00,15.33,1.00,16.00,1.00,14.00,1.00,14.00,1.00,2.00,1.00,2.00,1.00,2.00,1.00,2.00
geo_mean,19.00,1.16,0,1.00,16.81,1.00,16.75,1.00,15.79,1.00,16.12,1.00,12.26,1.00,12.17,1.00,8.15,1.00,6.00,1.00,6.44,1.00,6.63,1.00,6.63,1.00,6.63,1.00,15.22,1.00,15.87,1.00,14.00,1.00,14.00,1.00,2.00,1.00,2.00,1.00,2.00,1.00,2.00
