SHA,|MOP|,|VMS|,|VMS\MOP|,|VMS\STARTS|,|STARTS\VMS|,|VMS\FINE_STARTS|,|FINE_STARTS\VMS|,|VMS\EKSTAZI|,|EKSTAZI\VMS|,|VMS\FINE_EKSTAZI|,|FINE_EKSTAZI\VMS|,|VMS\CLASSES_ps1c|,|CLASSES_ps1c\VMS|,|VMS\FINE_ps1c|,|FINE_ps1c\VMS|,|VMS\HyRTS_ps1c|,|HyRTS_ps1c\VMS|,|VMS\HyRTS-S_ps1c|,|HyRTS-S_ps1c\VMS|,|VMS\METHODS_ps1c|,|METHODS_ps1c\VMS|,|VMS\METHODS-F_ps1c|,|METHODS-F_ps1c\VMS|,|VMS\METHODS-FA_ps1c|,|METHODS-FA_ps1c\VMS|,|VMS\METHODS-S_ps1c|,|METHODS-S_ps1c\VMS|,|VMS\STARTS+CLASSES_ps1c|,|STARTS+CLASSES_ps1c\VMS|,|VMS\FINE_STARTS+CLASSES_ps1c|,|FINE_STARTS+CLASSES_ps1c\VMS|,|VMS\EKSTAZI+CLASSES_ps1c|,|EKSTAZI+CLASSES_ps1c\VMS|,|VMS\FINE_EKSTAZI+CLASSES_ps1c|,|FINE_EKSTAZI+CLASSES_ps1c\VMS|,|VMS\STARTS+METHODS-S_ps1c|,|STARTS+METHODS-S_ps1c\VMS|,|VMS\FINE_STARTS+METHODS-S_ps1c|,|FINE_STARTS+METHODS-S_ps1c\VMS|,|VMS\EKSTAZI+METHODS-S_ps1c|,|EKSTAZI+METHODS-S_ps1c\VMS|,|VMS\FINE_EKSTAZI+METHODS-S_ps1c|,|FINE_EKSTAZI+METHODS-S_ps1c\VMS|
a6986119,22,0,0,0,21,0,21,0,21,0,21,0,13,0,13,0,14,0,13,0,14,0,5,0,5,0,5,0,13,0,13,0,13,0,13,0,5,0,5,0,5,0,5
20acc8ff,22,0,0,0,23,0,22,0,22,0,1,0,14,0,14,0,14,0,14,0,14,0,6,0,5,0,6,0,14,0,14,0,14,0,14,0,6,0,6,0,6,0,6
2beed862,22,1,1,1,0,1,0,1,24,1,24,1,13,1,13,1,13,1,8,1,13,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
eb9cf858,22,0,0,0,21,0,21,0,21,0,24,0,14,0,13,0,13,0,0,0,13,0,0,0,0,0,0,0,13,0,13,0,14,0,13,0,0,0,0,0,0,0,0
d2285ff1,22,0,0,0,0,0,0,0,24,0,24,0,13,0,13,0,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7d53c1a6,22,0,0,0,21,0,21,0,21,0,24,0,13,0,13,0,13,0,8,0,0,0,0,0,0,0,0,0,13,0,13,0,13,0,13,0,21,0,21,0,23,0,23
43bccc8b,22,0,0,0,0,0,0,0,24,0,24,0,13,0,13,0,13,0,13,0,13,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fd519999,23,1,0,0,21,0,21,0,21,0,21,0,13,0,13,0,13,1,0,0,13,1,0,1,0,1,0,0,13,0,13,0,13,0,13,1,0,1,0,1,0,1,0
7405247e,23,0,0,0,1,0,1,0,1,0,1,0,15,0,15,0,15,0,7,0,15,0,0,0,6,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
91fb76da,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sum,407,24,1,1,192,1,190,1,376,1,365,2,239,2,238,2,239,3,171,2,216,3,42,4,53,3,42,2,119,2,93,2,120,2,119,3,38,3,33,3,42,3,42
arith_mean,21.42,4.80,1.00,1.00,17.45,1.00,19.00,1.00,20.89,1.00,20.28,1.00,13.28,1.00,13.22,1.00,13.28,1.00,11.40,1.00,12.71,1.00,5.25,1.00,5.30,1.00,5.25,1.00,11.90,1.00,11.62,1.00,12.00,1.00,11.90,1.00,7.60,1.00,8.25,1.00,7.00,1.00,7.00
geo_mean,21.40,1.82,1.00,1.00,12.12,1.00,15.48,1.00,18.54,1.00,16.01,1.00,13.27,1.00,13.21,1.00,13.27,1.00,11.07,1.00,12.55,1.00,5.23,1.00,5.28,1.00,5.23,1.00,10.13,1.00,9.52,1.00,10.21,1.00,10.13,1.00,5.01,1.00,5.01,1.00,4.36,1.00,4.36
